,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
40,Faye Wong,https://lyricstranslate.com/en/faye-wong-lyrics.html,悶 (mèn),https://lyricstranslate.com/en/m%C3%A8n-%E6%82%B6-boring.html,Joyce Su,https://lyricstranslate.com/en/translator/joyce-su,,
41,NZBZ,https://lyricstranslate.com/en/nzbz-lyrics.html,我的天空 (Wǒ de tiān kōng),https://lyricstranslate.com/en/%E6%88%91%E7%9A%84%E5%A4%A9%E7%A9%BA-w%C7%92-de-ti%C4%81n-k%C5%8Dng-my-sky.html,"再见我的爱
I Wanna Say Goodbye
再见我的过去
I Want a New Life
再见我的眼泪跌倒和失败
再见那个年少轻狂的时代
再见我的烦恼 不再孤单
再见我的懦弱 不再哭喊
Now I wanna say
hello hello
我的未来
hello hello 在无尽的黑夜
所有都快要毁灭
至少我还有梦
也为你而感动
原来黎明的起点
就在我的心里面
只要我还有梦
就会看到彩虹
在我的天空 挫折和离别不过是生命中的点缀
过了多年我才读懂了家人的眼泪
发现原来自己没有说再见的勇气
离别的伤感感染了满城的空气
失去后才知道那些有多么的珍贵
亲爱的朋友们是否已经展翅纷飞
不飞到高处怎么开阔自己的视野
你已经长大了 快告诉全世界 外面的世界散发着强大的磁场
诱惑着每一双即将展开的翅膀
热恋的火在懵懂中凶猛地燃烧
美丽的火花在恋人的周围环绕
这过程很美 尽管有无奈和失落
刻骨铭心地爱过 尽管她爱的并不是我
如果没有离别如何学会承受打击
如果没有跌倒如何能够学会爬起 在无尽的黑夜
所有都快要毁灭
至少我还有梦
也为你而感动
原来黎明的起点
就在我的心里面
只要我还有梦
就会看到彩虹
在我的天空 hello hello  是谁在为我等待
hello hello  在那神秘的未来
hello hello  找到属于我的爱
this is my new life  是谁在为我等待
在那神秘的未来  找到属于我的爱 在无尽的黑夜
所有都快要毁灭
至少我还有梦
也为你而感动
原来黎明的起点
就在我的心里面
只要我还有梦
就会看到彩虹
在我的天空 在无尽的黑夜
所有都快要毁灭
至少我还有梦
也为你而感动
原来黎明的起点
就在我的心里面
只要我还有梦
就会看到彩虹
在我的天空 ","Farewell my love,
I wanna say goodbye.
Farewell my past,
I want a new life.
Goodbye to my tears, my setbacks, and my failures,
Goodbye to my adolescent and frivolous years,
Goodbye to my troubles, I’m lonely no more.
​Goodbye to my weakness, I cry no more.
​Now I wanna say,
Hello hello
My future! In the endless night,
When all has been destroyed,
At least I can still dream,
And can still be touched by you.
It turns out the beginning of dawn,
Comes from within my heart,
And that as long as I can dream,
I'm able to see the rainbow,
Shining in my sky. Hardships and departures are but a part of life,
Only after many years did I understand my family’s tears.
I realized I did not have the courage to say goodbye,
The sentimental atmosphere of leaving, has affected the air of the whole city
You don't know what you've got until it's gone,
I wonder if my friends have already spread their wings to take flight,
Without flying to new heights, how can we see the whole world?
You have grown up, now go tell the world! ​The outside world is magnetic,
Tempting every pair of wings preparing to take flight,
The fire of passion burns fiercely in each infatuated couple,
Beautiful sparks surround the lovers.
The journey is beautiful, despite its frustrations and disappointments,
Fully opened our hearts to love, even if the one she loved wasn’t me.
Without departure, how would we learn resilience?
​Without falling down, how would we learn to get back up? In the endless night,
When all has been destroyed,
At least I can still dream,
And can still be touched by you.
It turns out the beginning of dawn,
Comes from within my heart,
And that as long as I can dream,
I'm able to see the rainbow,
​Shining in my sky. Hello hello, who's waiting for me?
Hello hello, in that mysterious future
Hello hello, finding the love that belongs to me
This is my new life, who's waiting for me
In that mysterious future
Finding the love that belongs to me In the endless night,
When all has been destroyed,
At least I can still dream,
And can still be touched by you.
It turns out the beginning of dawn,
Comes from within my heart,
And that as long as I can dream,
I'm able to see the rainbow,
​Shining in my sky. In the endless night,
When all has been destroyed,
At least I can still dream,
And can still be touched by you.
It turns out the beginning of dawn,
Comes from within my heart,
And that as long as I can dream,
I'm able to see the rainbow,
​Shining in my sky. ",AlbertCai,https://lyricstranslate.com/en/translator/albertcai
42,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,開不了口 (Kāi bù liǎo kǒu) [I Find It Hard To Say],https://lyricstranslate.com/en/%E9%96%8B%E4%B8%8D%E4%BA%86%E5%8F%A3-k%C4%81i-b%C3%B9-li%C7%8Eo-k%C7%92u-i-find-it-hard-say-just-not-brave-enough.html,Stormyfeather,https://lyricstranslate.com/en/translator/stormyfeather,,
43,Karen Mok,https://lyricstranslate.com/en/karen-mok-%E8%8E%AB%E6%96%87%E8%94%9A-lyrics.html,他不愛我 (Tā bù ài wǒ),https://lyricstranslate.com/en/%E4%BB%96%E4%B8%8D%E6%84%9B%E6%88%91-t%C4%81-b%C3%B9-%C3%A0i-w%C7%92-he-doesnt-love-me.html,gezellig,https://lyricstranslate.com/en/translator/gezellig,,
44,Jackie Chan,https://lyricstranslate.com/en/jackie-chan-lyrics.html,真心英雄 (zhēn xīn yīng xióng),https://lyricstranslate.com/en/zh%C4%93n-x%C4%ABn-y%C4%ABng-xi%C3%B3ng%EF%BC%88%E7%9C%9F%E5%BF%83%E8%8B%B1%E9%9B%84%EF%BC%89-sincere-hero.html,"在我心中　
曾經有一個夢　
要用歌聲讓你忘了所有的痛
燦爛星空　
誰是真的英雄　
平凡的人們給我最多感動 再沒有恨　
也沒有了痛　
但願人間處處都有愛的影蹤
用我們的歌　
換你真心笑容
祝福你的人生從此與眾不同 把握生命裡的每一分鐘　
全力以赴我們心中的夢
不經歷風雨　怎麼見彩虹　
沒有人能隨隨便便成功 把握生命裡每一次感動　
和心愛的朋友熱情相擁
讓真心的話　
和開心的淚　
在你我的心裏流動 ","In my heart
There was once a dream
To make you forget your troubles with my song
Brilliant starry night
Who is the sincere hero?
It's the ordinary people that move my heart most No more hate
And no more pain
If only this world were filled with love
Let's exchange our song
For your pure smile
And bless you with an extraordinary life Seize every moment of this life
Relentlessly chase the dreams in our hearts
There can be no rainbows without some wind and rain
No one can succeed without hard work Seize every moment of this life
Warmly embrace your beloved friends
Let sincere words
And tears of joy
Flow in our hearts ",jhan,https://lyricstranslate.com/en/translator/jhan
45,The Landlord's Cat,https://lyricstranslate.com/en/landlords-cat-lyrics.html,云烟成雨 (Yun yan cheng yu),https://lyricstranslate.com/en/%E4%BA%91%E7%83%9F%E6%88%90%E9%9B%A8-clouds-rain.html,"你的晚安 是下意识的恻隐
我留至夜深 治疗失眠梦呓
那封手写信 留在行李箱底
来不及 赋予它旅途的意义 若一切 都已云烟成雨
我能否 变成淤泥
再一次 沾染你
若生命 如过场电影
Oh 让我再一次 甜梦里惊醒 我多想再见你
哪怕匆匆一眼就别离
路灯下昏黄的剪影
越走越漫长的林径 我多想再见你
至少玩笑话还能说起
街巷初次落叶的秋分
渐行渐远去的我们 若一切 都已云烟成雨
我能否 变成淤泥
再一次 沾染你
若生命 如过场电影
Oh 让我再一次 甜梦里惊醒 我多想再见你
哪怕匆匆一眼就别离
路灯下昏黄的剪影
越走越漫长的林径 我多想再见你
至少玩笑话还能说起
街巷初次落叶的秋分
渐行渐远去的我们 站台 汽笛响起
想念是你的声音
我们提着过去 走入人群
寻找著一个位置 安放自己 我多想再见你
哪怕匆匆一眼就别离
路灯下昏黄的剪影
越走越漫长的林径 我多想再见你
至少玩笑话还能说起
街巷初次落叶的秋分
渐行渐远去的我们 ","Your goodnight is a subconscious compassion
I stayed into the night to treat the fantasy of my insomnia
That handwritten letter remained at the bottom of the suitcase
It's too late to endow it with the meaning of our journey If all has turned with the smog into rain
Could I become the silt
To taint you once again?
If life is like a passing movie
Oh, let me wake up from this fantasy again. I want to see you again so much
Even a hurried glance before you leave
The yellowed papercut silhouette under the streetlamps
The forest path that only grows longer with each step I want to see you again so much
Even to banter again about old jokes
The autumn's first leaves in the streets
And our slow parting, our slow drifting away. If all has turned with the smog into rain
Could I become the silt
To taint you once again?
If life is like a passing movie
Oh, let me wake up from this fantasy again. I want to see you again so much
Even a hurried glance before you leave
The yellowed papercut silhouette under the streetlamps
The forest path that only grows longer with each step I want to see you again so much
Even to banter again about old jokes
The autumn's first leaves in the streets
And our slow parting, our slow drifting away. The whistle of the railway platform sounds
But your voice is what I'm missing
We carry the past with us into the crowd
Looking for a place to make our home I want to see you again so much
Even a hurried glance before you leave
The yellowed papercut silhouette under the streetlamps
The forest path that only grows longer with each step I want to see you again so much
Even to banter again about old jokes
The autumn's first leaves in the streets
And our slow parting, our slow drifting away. ",Semyon Mark,https://lyricstranslate.com/en/translator/semyon-mark
46,Luhan,https://lyricstranslate.com/en/lu-han-%E9%B9%BF%E6%99%97-lyrics.html,致爱 (Your Song),https://lyricstranslate.com/en/your-song-%E8%87%B4%E7%88%B1-your-song.html,Savage Otaku,https://lyricstranslate.com/en/translator/savage-otaku,,
47,Jeff Chang,https://lyricstranslate.com/en/%E5%BC%B5%E4%BF%A1%E5%93%B2-lyrics.html,愛如潮水 (Ài rú cháo shuǐ),https://lyricstranslate.com/en/%E6%84%9B%E5%A6%82%E6%BD%AE%E6%B0%B4-love-tide.html,wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089,,
48,Richie Ren,https://lyricstranslate.com/en/%E4%BB%BB%E8%B4%A4%E9%BD%90-lyrics.html,兄弟 (Brothers) (xiōng dì),https://lyricstranslate.com/en/xi%C5%8Dng-d%C3%AC-brothers.html,"轻轻的风 像旧梦的声音
不是我不够坚强 是现买太多僵硬
逆流的鱼 是天生的命运
不是我不肯低头 是眼泪让人刺痛 忘记吧 若可以 也算是一种幸运
如果一个人的心 只能烧出一个名 兩个人 要去到那里
牽着兩手 就是个天地
一生啊 有什么可珍惜
流浪人 沒奢侈的爱情 有今生 今生作兄弟
沒來世 來世再想你
漂流的河 每一夜每一夜
下着雨 想起你 有今生 今生作兄弟
沒來世 來世再想你
海上的歌 飘过来飘过去
黑暗里的回音  [Rap] 轻轻的风 像旧梦的声音
不是我不够坚强 是现买太多僵硬
逼得回忆太强
逆流的鱼 是天生的命运
不是我不肯低头 是眼泪让人刺痛
让世界开始燥动 [Rap] 轻轻的风 像旧梦的声音
不是我不够坚强 是现买太多僵硬
逼得回忆太强
逆流的鱼 是天生的命运
不是我不肯低头 是眼泪让人刺痛
让世界开始燥动 忘记吧 若可以 也算是一种幸运
如果一个人的心 只能烧出一个名 兩个人 要去到那里
牽着兩手 就是个天地
一生啊 有什么可珍惜
流浪人 沒奢侈的爱情 有今生 今生作兄弟
沒來世 來世再想你
漂流的河 每一夜每一夜
下着雨 想起你 有今生 今生作兄弟
沒來世 來世再想你
海上的歌 飘过来飘过去
黑暗里的回音  漂流的河 每一夜每一夜
下着雨 想起你 [Rap] 轻轻的风 像旧梦的声音
不是我不够坚强 是现买太多僵硬
逼得回忆太强
逆流的鱼 是天生的命运
不是我不肯低头 是眼泪让人刺痛
让世界开始燥动 想起你 ","The gentle wind is like the sound of an old dream.
It's not that I'm not strong enough, it's that reality is too stiff.
Fish swimming against the current - this is a natural fate.
It's not that I won't bow my head, it's that tears sting. Forget it if you can. This can be considered luck.
If a person's heart can only burn come a name. Two people. Where are we going?
Hand in hand, this is the world.
The life, what can cherish?
Homeless people, no luxury love. Have this life, this life to be brothers.
There is no afterlife, I want to see you in the afterlife.
The drifting river, every night, every night.
It's raining, think of you. Have this life, this life to be brothers.
There is no afterlife, I want to see you in the afterlife.
The songs of the sea float over and over.
An echo in the dark. [Rap] The gentle wind is like the sound of an old dream
It's not that I'm not strong enough, it's that reality is too stiff,
forcing memories too strong.
Fish swimming against the current - this is a natural fate.
It's not that I won't bow my head, it's that tears sting,
let the world start to get restless. [Rap] The gentle wind is like the sound of an old dream
It's not that I'm not strong enough, it's that reality is too stiff,
forcing memories too strong.
Fish swimming against the current - this is a natural fate.
It's not that I won't bow my head, it's that tears sting,
let the world start to get restless. Forget it if you can. This can be considered luck.
If a person's heart can only burn come a name. Two people. Where are we going?
Hand in hand, this is the world.
The life, what can cherish?
Homeless people, no luxury love. Have this life, this life to be brothers.
There is no afterlife, I want to see you in the afterlife.
The drifting river, every night, every night.
It's raining, think of you. Have this life, this life to be brothers.
There is no afterlife, I want to see you in the afterlife.
The songs of the sea float over and over.
An echo in the dark. The drifting river, every night, every night.
It's raining, think of you. [Rap] The gentle wind is like the sound of an old dream
It's not that I'm not strong enough, it's that reality is too stiff,
forcing memories too strong.
Fish swimming against the current - this is a natural fate.
It's not that I won't bow my head, it's that tears sting,
let the world start to get restless. Think of you. ",Sebas_WangYibo_fan,https://lyricstranslate.com/en/translator/sebaswangyibofan
49,Bai Song,https://lyricstranslate.com/en/bai-song-lyrics.html,世间美好与你环环相扣 (Shì jiān měi hǎo yǔ nǐ huán huán xiāng kòu),https://lyricstranslate.com/en/%E4%B8%96%E9%97%B4%E7%BE%8E%E5%A5%BD%E4%B8%8E%E4%BD%A0%E7%8E%AF%E7%8E%AF%E7%9B%B8%E6%89%A3-fine-things-world-interlock-you.html,"偏偏秉烛夜 游
午夜星辰 似奔走之友
爱你每个结痂伤口
酿成的陈年烈酒
入喉尚算可口
怎么泪水 还偶尔失守
邀你细看心中缺口
裂缝中留存 温柔
此时已莺飞草长 爱的人正在路上
我知他风雨兼程 途经日暮不赏
穿越人海 只为与你相拥
此刻已皓月当空 爱的人手捧星光
我知他乘风破浪 去了黑暗一趟
感同身受 给你救赎热 望
知道你不能 还要你感受
让星光加了一点彩虹
让樱花偷偷 吻你额头
让世间美好 与你环环相扣
此时已莺飞草长 爱的人正在路上
我知他风雨兼程 途经日暮不赏
穿越人海 只为与你相拥
此刻已皓月当空 爱的人手捧星光
我知他乘风破浪 去了黑暗一趟
感同身受 给你救赎热 望
此时已莺飞草长 爱的人正在路上
我知他风雨兼程 途经日暮不赏
穿越人海 只为与你相拥
此刻已皓月当空 爱的人手捧星光
我知他乘风破浪 去了黑暗一趟
感同身受 给你救赎热 望
知道你不能 还要你感受
让星光加了一点彩虹
当樱花开的纷纷扬扬
当世间美好 与你环环相扣 ","Deliberately I hang out at night with a candle,
The stars of midnight resemble my roaming friends.
Love the aged liquor
Made from all your scabbed hurts.
Still tasty when it passes by my throat;
But why my tears spill over occasionally?
I invite you to peer the gap in my heart,
Where remains tenderness.
At this time, birds fly over lush grass as your beloved one's on his/her way.
I understand he/she's trekking wind and rain and overlooks every sunset coming to him/her.
Spanning the crowds, he/she just desires to embrace you.
At this moment, moon is high in the sky whilst your beloved one's holding the starlight in hands.
I comprehend he/she's gone to the darkness through gusts and surges.
My empathy will render you the redemption and eager hope.
Though I know you can't, I still want you to feel;
Adding several pieces of rainbow to the starlight,
Making sakura kiss your forehead secretly,
Let all fine things of the world interlock with you.
At this time, birds fly over lush grass as your beloved one's on his/her way.
I understand he/she's trekking wind and rain and overlooks every sunset coming to him/her.
Spanning the crowds, he/she just desires to embrace you.
At this moment, moon is high in the sky whilst your beloved one's holding the starlight in hands.
I comprehend he/she's gone to the darkness through gusts and surges.
My empathy will render you the redemption and eager hope.
At this time, birds fly over lush grass as your beloved one's on his/her way.
I understand he/she's trekking wind and rain and overlooks every sunset coming to him/her.
Spanning the crowds, he/she just desires to embrace you.
At this moment, moon is high in the sky whilst your beloved one's holding the starlight in hands.
I comprehend he/she's gone to the darkness through gusts and surges.
My empathy will render you the redemption and eager hope.
Though I know you can't, I still want you to feel;
Adding several pieces of rainbow to the starlight.
When sakura blossoms scatter here and there,
When all fine things of the world interlock with you. ",Isaiah Chen,https://lyricstranslate.com/en/translator/isaiah-chen
50,G.E.M.,https://lyricstranslate.com/en/gem-lyrics.html,句號 (Jù hào),https://lyricstranslate.com/en/%E5%8F%A5%E8%99%9F-j%C3%B9-h%C3%A0o-full-stop.html,kayl.k,https://lyricstranslate.com/en/translator/kaylkuo,,
51,Sun Lu,https://lyricstranslate.com/en/sun-lu-lyrics.html,黄玫瑰 (Yellow Rose),https://lyricstranslate.com/en/%E9%BB%84%E7%8E%AB%E7%91%B0-yellow-rose-yellow-rose.html,"黄玫瑰 别落泪
所有的花你最美
受了伤 别伤悲
别让泪珠湿花蕊 别让我看见你的伤悲
我会为它心碎
别问自己对不对
心中有爱就很美 即使告别了春天阳光
你依然要开放
别害怕 别犯傻
别轻意剪去长发
我会站在你的身旁
给你依靠的肩膀
别说话 微笑吧
回头是灿烂的霞
我默默的祝福你
感觉到了吗
海角 天涯
哪里不是你的家
别怕 别傻
哪里都能开花 黄玫瑰 别落泪
所有的花你最美
受了伤 别伤悲
别让泪珠湿花蕊 你应该知道
你是那样美
谁都会为你心碎
别再抱怨爱太累
真爱能有几回 即使告别了春天阳光
你依然要开放
别害怕 别犯傻
别轻意剪去长发
我会站在你的身旁
给你依靠的肩膀
别说话 微笑吧
回头是灿烂的霞
我默默的祝福你
感觉到了吗
海角 天涯
哪里不是你的家
别怕 别傻
哪里都能开花 ","Yellow Rose, don’t weep
Of all flowers, you’re the most beautiful
After getting hurt, don’t be sad
Don’t let tear drops wet your face1 Don’t let me see your sorrow
My heart will break for it
Don’t ask yourself whether its right or wrong
A heart with love is very beautiful Even if the Spring sunshine has left
You still need to bloom
Don’t be afraid, don’t be foolish
Don’t rashly cut your long hair
I will stand next to you
And give you a shoulder to lean on
Don’t say anything, smile instead
Behind you is the glittering mist
I silently wish you well
Can you feel it?
From here to the ends of the Earth
Everywhere is your home2
Don’t be afraid, don’t be foolish
You can bloom anywhere You should already know
How beautiful you are
Everyone is willing to have their hearts broken for you
Don’t complain again that love is too tiring
There is still a chance for true love Even if the Spring sunshine has left
You still need to bloom
Don’t be afraid, Don’t be foolish
Don’t rashly cut your long hair
I will stand next to you
And give you a shoulder to lean on
Don’t say anything, smile instead
Behind you is the glittering mist
I silently wish you well
Can you feel it?
From here to the ends of the Earth
Everywhere is your home
Don’t be afraid, don’t be foolish
You can bloom anywhere ",líadan,https://lyricstranslate.com/en/translator/l%C3%ADadan
52,Lao Lang,https://lyricstranslate.com/en/lao-lang-lyrics.html,我把我唱给你听 (wǒ bǎ wǒ chàng gěi nǐ tīng),https://lyricstranslate.com/en/%E6%88%91%E6%8A%8A%E6%88%91%E5%94%B1%E7%BB%99%E4%BD%A0%E5%90%AC-ill-sing-you.html,Ravinder pal,https://lyricstranslate.com/en/translator/ravinder-pal,,
53,Sean Chen ,https://lyricstranslate.com/en/sean-chen-lyrics.html,只是朋友 (Zhǐ shì péng yǒu),https://lyricstranslate.com/en/%E5%8F%AA%E6%98%AF%E6%9C%8B%E5%8F%8B-just-friends.html,"黑夜裡落了空的手
街道裡熄了燈的樓
回憶裡你泛黃如銹
掉進人潮洪流化為烏有 勸自己就斷了念頭
望著你緊鎖的眉頭
我情願活像只困獸
在荒野裡游走舔舐傷口 不想讓你為難左右
我不做以愛之名的兇手 只是朋友把思念偽裝成問候
只是朋友把愛變成一場陰謀
愛到把結局都參透還是不罷手 只是朋友想你了要怎麼開口
只是朋友憑藉口去給你溫柔
你又何必愧疚我們只是朋友 多渴望能將你佔有
多倔強就是不放手
我知道我自作自受
上了膛的槍口也不退後 還不夠傷得還不夠
還不走賴著還不走
還會有僥倖還會有
只是不分白晝你別愧疚 不想讓你為難左右
我不做以愛之名的兇手 只是朋友把思念偽裝成問候
只是朋友把愛變成一場陰謀
愛到把結局都參透還是不罷手 只是朋友想你了要怎麼開口
只是朋友憑藉口去給你溫柔
你又何必愧疚我們只是朋友 只是朋友把思念偽裝成問候
只是朋友把愛變成一場陰謀
愛到把結局都參透還是不罷手 只是朋友想你了要怎麼開口
只是朋友憑藉口去給你溫柔
你又何必愧疚我們只是朋友 你最好別開口
我會害怕劇透 ","In the dark night, I have lonely hands.
In the street, all of building turn off the lights.
In the memory, you are the past like yellow rust.
Dropping into the tide of people, everything turn into nothing. I persuade myself to break the thought.
Looking at you, you knit your brow.
I would rather live like a beast
who walk in the wilderness to lick my wounds. I don't want to put you in a difficult position.
I won't be a killer who is in the name of love. Being just friends, I disguise my missing as greetings.
Being just friends, I turn love into a conspiracy.
Even seeing through the ending of love, I still don't want to let go. Being just friends, I miss you but I don't know how to say.
Being just friends, I make some excuses to give you my tender.
You don't have to say sorry for no reason, we are just friends. How I desire to occupy your heart.
How I'm stubborn to let go.
I know that I have made my bed, now lie in it.
Even if someone points a gun at me, I don't stand out. It's not enough, my hurts of love is not enough.
I still don't leave, I'm just relying on and not leaving.
It should have something, I'll still have some luck.
It's just a matter of day, you don't have to be sorry. I don't want to put you in a difficult position.
I won't be a killer who is in the name of love. Being just friends, I disguise my missing as greetings.
Being just friends, I turn love into a conspiracy.
Even seeing through the ending of love, I still don't want to let go. Being just friends, I miss you but I don't know how to say.
Being just friends, I make some excuses to give you my tender.
You don't have to say sorry for no reason, we are just friends. Being just friends, I disguise my missing as greetings.
Being just friends, I turn love into a conspiracy.
Even seeing through the ending of love, I still don't want to let go. Being just friends, I miss you but I don't know how to say.
Being just friends, I make some excuses to give you my tender.
You don't have to say sorry for no reason, we are just friends. you'd better not say anything.
I'm afraid that my script has seen through. ",Joyce Su,https://lyricstranslate.com/en/translator/joyce-su
54,Joker Xue ,https://lyricstranslate.com/en/jacky-xue-lyrics.html,认真的雪 (rèn zhēn de xuě),https://lyricstranslate.com/en/%E8%AE%A4%E7%9C%9F%E7%9A%84%E9%9B%AA-serious-snow.html,BendersB,https://lyricstranslate.com/en/translator/bendersb,,
55,JJ Lin,https://lyricstranslate.com/en/jj-lin-lyrics.html,可惜沒如果 (Kě xí méi rú guǒ),https://lyricstranslate.com/en/%E5%8F%AF%E6%83%9C%E6%B2%92%E5%A6%82%E6%9E%9C-if-only.html,KaiMing,https://lyricstranslate.com/en/translator/kaiming,,
56,René Liu ,https://lyricstranslate.com/en/rene-liu-lyrics.html,后来 (Hòu lái),https://lyricstranslate.com/en/%E5%90%8E%E6%9D%A5-h%C3%B2u-l%C3%A1i-after.html,"后来我总算学会了如何去爱
可惜你早已远去消失在人海
后来终于在眼泪中明白
有些人一旦错过就不在 栀子花白花瓣
落在我蓝色百褶裙上
爱你 你轻声说
我低下头闻见一阵芬芳 那个永恒的夜晚
十七岁仲夏
你吻我的那个夜晚
让我往后的时光
每当有感叹
总想起当天的星光 那时候的爱情
为什么就能那样简单
而又是为什么人年少时
一定要让深爱的人受伤
在这相似的深夜里
你是否一样也在静静追悔感伤
如果当时我们能不那么倔强
现在也不那么遗憾 你都如何回忆我
带着笑或是很沉默
这些年来
有没有人能让你不寂寞 后来我总算学会了如何去爱
可惜你早已远去消失在人海
后来终于在眼泪中明白
有些人一旦错过就不在 你都如何回忆我
带着笑或是很沉默
这些年来
有没有人能让你不寂寞 后来我总算学会了如何去爱
可惜你早已远去消失在人海
后来终于在眼泪中明白
有些人一旦错过就不在 后来我总算学会了如何去爱
可惜你早已远去消失在人海
后来终于在眼泪中明白
有些人一旦错过就不在 永远不会再重来
有一个男孩爱着那个女孩 ","[Chorus]
I finally learnt how to love, after
And yet, you've long disappeared in the sea of people.
I finally understood in my tears, after
Some people you miss and they're gone forever. White Gardenia petals
Fell gently on my blue pleated skirt.
I love you, you said softly
And I lowered my head into a fragrant wave. That everlasting night,
Seventeen in Midsummer.
That was the night you kissed me.
And ever since,
Every time I sigh,
I recall the starlight from that night. How was love then
so simple?
And why is it that, in our youth
We always end up hurting those we deeply love?
And in this deep night that was like that night,
are you too, like me, reminiscing silently—chasing sentimentality?
And if we were less stubborn then,
would we be having less regrets now? How do you remember me?
With similes or in silence?
And in all the years since,
has anyone taken your loneliness away? [Chorus]
I finally learnt how to love, after
And yet, you've long disappeared in the sea of people.
I finally understood in my tears, after
Some people you miss and they're gone forever. How do you remember me?
With similes or in silence?
And in all the years since,
has anyone taken your loneliness away? [Chorus] [Chorus] That love will never come twice.
A boy loving that girl. ",ahss010,https://lyricstranslate.com/en/translator/ahss010
57,Qiuku Uncle,https://lyricstranslate.com/en/qiuku-uncle-lyrics.html,一晃就老了 (Yihuang Jiu Laole),https://lyricstranslate.com/en/%E4%B8%80%E6%99%83%E5%B0%B1%E8%80%81%E4%BA%86-aged-flash.html,"不知道何時鬢角已染霜
不知道何時顏容已滄桑
忽然懷念從前那些逞強
和懵懂無知的年少輕狂
一瞬間發現人生太短暫
一瞬間發現路不再漫長
還沒騰出雙手擁抱自己
時光竟已走得這麼匆忙  *怎麼剛剛學會懂事就老了
怎麼剛剛學會包容就老了
怎麼剛剛懂得路該往哪走
怎麼還沒走到就老了
怎麼剛剛開始成熟就老了
怎麼剛剛開始明白就老了
怎麼剛剛懂得時間不經用
怎麼轉眼之間就老了
(x2)  Repeat *,* ","I wonder when my temple hair’s grown grey
I wonder when my face was marked by vicissitudes
Suddenly I miss those former braveness
Ignorance and frivolousness in my adolescence
In a flash I found that life is too short
In a flash I found that road is no longer long
I haven't freed my arms to embrace myself
Time has gone in such a hurry *Why I have grown old right after learning how to be sensible
Why I have grown old right after learning how to tolerate
Why just when I knew which road I should go
I have grown old even before I reached my goal
Why I have grown old right after I began to mature
Why I have grown old right after I began to understand
Why just when I have grasped that time isn't lasting
In the blink of an eye I have grown old
(x2) Repeat *,* ",hankeat,https://lyricstranslate.com/en/translator/hankeat
