,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
33,Jacky Cheung,https://lyricstranslate.com/en/jacky-cheung-lyrics.html-0,一路上有你 (Yī lù shàng yǒu nǐ),https://lyricstranslate.com/en/%E4%B8%80%E8%B7%AF%E4%B8%8A%E6%9C%89%E4%BD%A0-if-youre-there-journey.html,TracysaurusRex,https://lyricstranslate.com/en/translator/tracysaurusrex,,
34,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,龍捲風 [Tornado] (Lóng juǎn fēng),https://lyricstranslate.com/en/%E9%BE%8D%E6%8D%B2%E9%A2%A8-l%C3%B3ng-ju%C7%8En-f%C4%93ng-tornado-tornado.html,nydaeza,https://lyricstranslate.com/en/translator/nydaeza,,
35,Chinese Man,https://lyricstranslate.com/en/chinese-man-lyrics.html,Miss Chang,https://lyricstranslate.com/en/miss-chang-miss-chang.html-0,"這故事到處有香車和美人
在這裡我扮演發生的可能
這故事到處有香車和美人
在這裡我扮演發生的可能  [Verse 1: Taiwan MC]
No me don't carry no gun
'n in me pack it's strictly musical
Weapon n' and 'n me style
And fashion, call me lyrical
Gee, I won, (G.I.1?)
Cool like I an'
Stronger than Goliath
Like David starts a riot
Yo, G like Taiwan
Makes number one Tai smoker
MC stomp on, 'n call my lyrics murder
Grand King Taiwan
Cooler and deadly officer
Lift up the mind, they call me chapter rinser (?)
Ah, we rinse it, rinse it, rinse it up proper
Turn up the sound and push up the master
Musical slaughter, they call disaster
Chaos they said: the whole place burn fire
Fire burn them, imposters and traitors
No me no want no more of them two-faced liars
Tell them we are tired are you kill this man: uh?
Now I wanna deal with music creator... 汽車展覽會每年都舉行
陳列各種新車五花八門  [Verse 2: Cyph4]
Drop concise wisdom and vision when I represent the time
Feeling blessed in this profession when the stress is left behind
Testing my progression, how the intellect’s designed
Sound escape within the tape deck
Inspiration press rewind
Sending energy on reminiscing vibe
Felt the wisdom in the rhythm through the television lies
Felt deception, pressure when the people equal hatred
So I get in the grooves like Chinese Man and needle placement.... 這故事到處有香車和美人
在這裡我扮演發生的可能  [Verse 3: Taiwan MC]
Oh, and the champion
Look what they done
Look on piquant a vision (?)
Session of the rock when me ride the version
Man, the fat man will he come to sound bees knees
The rub a dub we feel
We kill them with the sweetness
Listen when me sing
Some' to make you swing
A long ride, a long girl, niceness we bring
Hybrid material, ears gonna ring
Long time after Mack who leave the dance holler
No me don't want no bling (lies)
Style, a mi ain't no thing, they are tight
We are no promote nothing bright
'Cept for guns and bye-byes
Gotta be wiser
We gotta be wise! 汽車展覽會每年都舉行
陳列各種新車五花八門
汽車展覽會每年都舉行
陳列各種新車五花八門 ","This story is full of good cars and beauties
Here I play the possibility of the happening
This story is full of good cars and beauties
Here I play the possibility of the happening [Verse 1: Taiwan MC]
No me don't carry no gun
'n in me pack it's strictly musical
Weapon n' and 'n me style
And fashion, call me lyrical
Gee, I won, (G.I.1?)
Cool like I an'
Stronger than Goliath
Like David starts a riot
Yo, G like Taiwan
Makes number one Tai smoker
MC stomp on, 'n call my lyrics murder
Grand King Taiwan
Cooler and deadly officer
Lift up the mind, they call me chapter rinser (?)
Ah, we rinse it, rinse it, rinse it up proper
Turn up the sound and push up the master
Musical slaughter, they call disaster
Chaos they said: the whole place burn fire
Fire burn them, imposters and traitors
No me no want no more of them two-faced liars
Tell them we are tired are you kill this man: uh?
Now I wanna deal with music creator... The auto show is held every year
It shows all kinds of new cars  [Verse 2: Cyph4]
Drop concise wisdom and vision when I represent the time
Feeling blessed in this profession when the stress is left behind
Testing my progression, how the intellect’s designed
Sound escape within the tape deck
Inspiration press rewind
Sending energy on reminiscing vibe
Felt the wisdom in the rhythm through the television lies
Felt deception, pressure when the people equal hatred
So I get in the grooves like Chinese Man and needle placement.... This story is full of good cars and beauties
Here I play the possibility of the happening [Verse 3: Taiwan MC]
Oh, and the champion
Look what they done
Look on piquant a vision (?)
Session of the rock when me ride the version
Man, the fat man will he come to sound bees knees
The rub a dub we feel
We kill them with the sweetness
Listen when me sing
Some' to make you swing
A long ride, a long girl, niceness we bring
Hybrid material, ears gonna ring
Long time after Mack who leave the dance holler
No me don't want no bling (lies)
Style, a mi ain't no thing, they are tight
We are no promote nothing bright
'Cept for guns and bye-byes
Gotta be wiser
We gotta be wise! The auto show is held every year
It shows all kinds of new cars
The auto show is held every year
It shows all kinds of new cars ",hankeat,https://lyricstranslate.com/en/translator/hankeat
36,Chen Xuening,https://lyricstranslate.com/en/chen-xuening-lyrics.html,你的酒館對我打了烊 (nǐ de jiǔ guǎn duì wǒ dǎ le yáng),https://lyricstranslate.com/en/%E4%BD%A0%E7%9A%84%E9%85%92%E9%A4%A8%E5%B0%8D%E6%88%91%E6%89%93%E4%BA%86%E7%83%8A-your-tavern-closed-me.html,"你出現 就沉醉了時間
沒有酒 我像個荒誕的可憐人
可是你 卻不曾施捨二兩 你的酒館對我打了烊
子彈在我心頭上了膛
請告訴我今後怎麼扛
遍體麟傷 還笑著原諒
你的酒館對我打了烊
承諾是小孩子說的謊
請告訴我今後怎麼扛
你無關痛癢 我敬你 給我感動歡喜
為了你 殺光了世間的爛俗人
可是你 卻不曾施捨二兩
你的酒館對我打了烊
子彈在我心頭上了膛
請告訴我今後怎麼扛
遍體麟傷 還笑著原諒
你的酒館對我打了烊
承諾是小孩子說的謊
請告訴我今後怎麼扛
你無關痛癢 轉 啊轉啊轉啊轉啊轉 沒能轉進你的心上
看 啊看啊看啊看啊看 誰能再把自己點亮 你的酒館對我打了烊
子彈在我心頭上了膛
請告訴我今後怎麼扛
遍體麟傷 還笑著原諒
你的酒館對我打了烊
承諾是小孩子說的謊
請告訴我今後 怎麼扛
你無關痛癢 請告訴我今後怎麼扛
你無關痛癢 ","Whenever you appear, time is mesmerized
Without alcohol, I'm similar to a ridiculous poor guy
And you, ain't ever distributed me even few alms Your tavern is closed to me
Bullets are loaded in my heart
Tell me how I can persist from now on
I smile to forgive you with serious wounds
Your tavern is closed to me
A promise is a lie of children
Tell me how I can persist from now on
To which you're indifferent I toast you for given me sensation and pleasure
For you I've killed all the vulgar in this world
But you, ain't ever distributed me even few alms
Your tavern is closed to me
Bullets are loaded in my heart
Tell me how I can persist from now on
I smile to forgive you with serious wounds
Your tavern is closed to me
A promise is a lie of children
Tell me how I can persist from now on
To which you're indifferent Roam, roam, roam I, not into your heart
Look, look, look I, who can relight me? Your tavern is closed to me
Bullets are loaded in my heart
Tell me how I can persist from now on
I smile to forgive you with serious wounds
Your tavern is closed to me
A promise is a lie of children
Tell me how I can persist from now on
To which you're indifferent Tell me how I can persist from now on
To which you're indifferent ",Isaiah Chen,https://lyricstranslate.com/en/translator/isaiah-chen
37,Isabelle Huang,https://lyricstranslate.com/en/isabelle-huang-lyrics.html,醉,https://lyricstranslate.com/en/zui-drunk.html,"床前明月光
疑似地上霜
举头望明月
低头思故乡 微风吻枝桠
撩拨着心房
朝朝暮暮情
久久不能忘 月在水中央
心随之荡漾
一步一缅想
寸寸皆断肠 回首来时路
隔世两茫茫
生如一壶茶
离若一抹香 歌笙尽
音犹在
人去了
空伤感
花开花落
独自如梦如归 我醉
我独自对酒当歌
醉
我独自对酒当歌 床前明月光
疑似地上霜
举头望明月
低头思故乡 回首来时路
隔世两茫茫
生如一壶茶
离若一抹香 歌笙尽
音犹在
人去了
空伤感
花开花落
独自如梦如归 我醉
我独自对酒当歌
醉
我独自对酒当歌 寂寞的倒影还在心头
红颜变成了白首
笙箫烟雨青山梦还游荡在心中
明月照亮了天
我模糊了双眼
谁的影子划过天空中的云烟 又是月儿圆
我把酒问青天
为何思念的痛看似遥遥无终点
空寂的房间
我闭上了双眼
如梦如归 我醉
我独自对酒当歌
醉
我独自对酒当歌 ","Before my bed the silver moonbeams spread
I wonder if it is the frost upon the ground
I see the moon so bright when raising my head
Withdrawing my eyes my nostalgia comes around A light breeze brushes the branches
Churns something in the heart
An everyday affair
For long could not be forgotten The moon in middle of the water
The fluttering heart
One step at a time
Heartbroken at every inch Thinking back to whence all began
That is now a blur and unclear
When life was like a pot of tea
Leave the world like a brush of fragrance Sing
The sound is still here
People go
A sad emptiness
Blooms
Just like a dream I'm drunk
I'm singing alone to wine
Drunk
I'm singing alone to wine Before my bed the silver moonbeams spread
I wonder if it is the frost upon the ground
I see the moon so bright when raising my head
Withdrawing my eyes my nostalgia comes around Thinking back to whence it all began
That is now a blur and unclear
When life was like a pot of tea
Leave the world like a brush of fragrance Sing
The sound is still here
People go
A sad emptiness
Blooms
Just like a dream I'm drunk
I'm singing alone to wine
Drunk
I'm singing alone to wine The reflection of loneliness is still in my heart
A beauty now turned old
The dream of confusing rain and green mountain is still haunts my heart
The full moon brightens the sky
My eyes got wet
A shadow crosses the clouds in the sky Again it is that full moon
I raise my wine to ask the heavens
Why does heartbreak seem like it will go on forever?
In this empty lonely room
I close shut my eyes
As if in a dream as if returning home I'm drunk
I'm singing alone to wine
Drunk
I'm singing alone to wine ",katycatp,https://lyricstranslate.com/en/translator/katycatp
38,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,愛情廢柴 (Failure at love),https://lyricstranslate.com/en/%E6%84%9B%E6%83%85%E5%BB%A2%E6%9F%B4-nerd-love.html,"聖誕節 剩下單人的剩單節
過條街 最好又給我下起雪
這麼衰 這麼剛好 這麼狼狽
要不要拍成MV乾脆 淡淡憂傷還是最美
劇情是你在寫 有點無解 我們之間
踏著雪 不知不覺走了很遠
繞著圈 我叛逆點起一根煙
一整天 我旋律哼了一千遍
千遍一律我不醉不歸
沒有你的冬天
我會一直唱著唱著
直到你出現 為你封麥 只唱你愛
Goodbye Don’t Cry 哭個痛快
曲終人散 你也走散
我承認我是愛情裡的廢柴 你的離開 喊得太快
我的依賴 還在耍賴
眼淚打轉 轉不回來
你的笑容燦爛 踏著雪 不知不覺走了很遠
繞著圈 我叛逆點起一根煙
一整天 我旋律哼了一千遍
千遍一律我不醉不歸
沒有你的冬天
我會一直唱著唱著
直到你出現 為你封麥 只唱你愛
Goodbye Don’t Cry 哭個痛快
曲終人散 你也走散
我承認我是愛情裡的廢柴 你的離開 喊得太快
我的依賴 還在耍賴
眼淚打轉 轉不回來
你的笑容燦爛 為你封麥 只唱你愛
Goodbye Don’t Cry 哭個痛快
曲終人散 你也走散
我承認我是愛情裡的廢柴 你的離開 喊得太快
我的依賴 還在耍賴
眼淚打轉 轉不回來
你的笑容燦爛 ","Christmas, the leftover singles festival
Crossing the road, and you snow on me again
So unlucky, so bad, so embarrassed
Might as well just shoot an MV here A touch of sadness is so beautiful
The storylines are written by you, a little confusing between us
Walking on the snow, and I've come so far without noticing
Walking in circles, rebellious me lighted a cigarette
One whole day, I've been humming a rhythm for more than a thousand time
And as always, I'm not going home without being drunk
The winter without you
I can only keep singing
Till you appear Sealing the Mic, only singing what you love
Goodbye Don't Cry  cry it all out
People leaves when the song ended, you left too
I admit I'm the nerd in this love (I admit I'm useless in this love) You left too quickly
and I'm still relying on you
The tears in my eyes, I can't keep them back in
Your smile is beautiful as always Walking on the snow, and I've come so far without noticing
Walking in circles, rebellious me lighted a cigarette
One whole day, I've been humming a rhythm for more than a thousand time
And as always, I'm not going home without being drunk
The winter without you
I can only keep singing
Till you appear Sealing the Mic, only singing what you love
Goodbye Don't Cry  cry it all out
People leaves when the song ended, you left too
I admit I'm the nerd in this love (I admit I'm useless in this love) You left too quickly
and I'm still relying on you
The tears in my eyes, I can't keep them back in
Your smile is beautiful as always Sealing the Mic, only singing what you love
Goodbye Don't Cry  cry it all out
People leaves when the song ended, you left too
I admit I'm the nerd in this love (I admit I'm useless in this love) You left too quickly
and I'm still relying on you
The tears in my eyes, I can't keep them back in
Your smile is beautiful as always ",Guiwawa,https://lyricstranslate.com/en/translator/guiwawa
39,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,算什麼男人 (What Kind of Man),https://lyricstranslate.com/en/what-kind-man-%E7%AE%97%E4%BB%80%E9%BA%BC%E7%94%B7%E4%BA%BA-what-kind-man-are-you.html,wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089,,
40,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,告白氣球 (Love Confession),https://lyricstranslate.com/en/%E5%91%8A%E7%99%BD%E6%B0%A3%E7%90%83-love-confession-balloon-confession.html,wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089,,
41,Christopher Tin,https://lyricstranslate.com/en/christopher-tin-lyrics.html,Dao Zai Fan Ye,https://lyricstranslate.com/en/dao-zai-fan-ye-path-returning.html,"反者道之动，
弱者道之用。
天下万物
生于有，(有)生于无。 ","The motion of the Way is to return;
The use of the Way is to accept;
Things under the sky/heavens,
Are born of being, are born of non-being/death. ",lx512,https://lyricstranslate.com/en/translator/lx512
42,NCT 2020,https://lyricstranslate.com/en/nct-2020-lyrics.html,月之迷 (Nectar) (yuè zhī mí),https://lyricstranslate.com/en/yu%C3%A8-zh%C4%AB-m%C3%AD-moon-charm-nectar.html,"(Oh, yeah-yeah-yeah)
Yeah, gimme that nectar
逃离朦胧夜晚之中 孤独的干渴
Gimme that nectar
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
拨开乌云的一刹 看清我心中的月
Gimme that nectar
Gimme that, gimme that, gimme that (Yeah)
Yeah 变幻月相做预兆
旋转的世界都chop, chop, chop
揭开面纱的舞蹈 tik, tok, tok
迷失于你 冰冷光泽
沿着月的指引 追逐不舍
奔向银白的经纬
在潮汐拥挤的小星球
寻找着梦的节奏 期冀的视线 You know, you know
不竭的热烈 We know, we know
就算被全世界忘记 而我依然会存在
执迷你皓月般的神采 Okay Yeah, gimme that nectar
逃离朦胧夜晚之中 孤独的干渴
Gimme that nectar
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
拨开乌云的一刹 看清我心中的月
Gimme that nectar
Gimme that, gimme that, gimme that (Yo!) Dancing in the moonlight alone, alone
到时间尽头
Gimme that, gimme that, gimme that (Yo, yo)
Dancing in the moonlight alone, alone
月光下不休
Gimme that, gimme that, gimme that 月色纯白 像无瑕的梦境
过去未来 交点都指向你
夜空中弦月的方位
辉映着你眼中的美
微光下律动在交汇
面对着全世界的黑 期冀的视线 You know, you know
不竭的热烈 We know, we know
就算被全世界忘记 而我依然会存在
执迷你皓月般的神采 Okay Yeah, gimme that nectar
逃离朦胧夜晚之中 孤独的干渴
Gimme that nectar
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
拨开乌云的一刹 看清我心中的月
Gimme that nectar
Gimme that, gimme that, gimme that (Yeah) 悬在过去未来天空中的月
照亮过几亿个黑夜
就让月光带我来到你身边 Yeah, gimme that nectar
逃离朦胧夜晚之中 孤独的干渴
Gimme that nectar
Gimme that, gimme that, gimme that (Yeah, yeah, yeah)
Gimme that nectar
拨开乌云的一刹 看清我心中的月
Gimme that nectar (Yeah, yeah)
Gimme that, gimme that, gimme that (Whoo! Yeah) Dancing in the moonlight alone, alone
到时间尽头
Gimme that, gimme that, gimme that (Yeah)
Dancing in the moonlight alone, alone
月光下不休
Gimme that, gimme that, gimme that ","(Oh, yeah-yeah-yeah!)
Yeah, gimme that nectar
To escape from the hazy night and the thirst for loneliness.
Gimme that nectar.
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
To disperse the black clouds in an instant and clear see the moon in my heart.
Gimme that nectar.
Gimme that, gimme that, gimme that! (Yeah!)
Yeah, a constant change in the phase of the moon is a sign
Of a chop, chop, chop in a spinning world.
Dance of tik, tok, tok lifts your veil
And lost in your ice-cold lustre.
Follow the moon, chase it, don't give up,
Run to the silvery white lines of longitude and latitude.
On a small planet washed by the tides,
Find the rhythm of your dreams. A hopeful look, you know, you know.
An endless enthusiasm, we know, we know.
Even forgotten by the whole world, I'll still exist,
Obsessed with your bright moon-like appearance (Okay!) Yeah, gimme that nectar
To escape from the hazy night and the thirst for loneliness.
Gimme that nectar.
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
To disperse the black clouds in an instant and clear see the moon in my heart.
Gimme that nectar.
Gimme that, gimme that, gimme that! (Yo!) Dancing in the moonlight alone, alone
Until the end of time.
Gimme that, gimme that, gimme that (Yo, yo!)
Dancing in the moonlight alone, alone.
Dancing forever under the moonlight.
Gimme that, gimme that, gimme that! The moon is pure white like a perfect dream.
The intersection of the past and the future points to you.
The position of the crescent moon in the night sky
Reflects the beauty in your eyes.
The intersecting rhythm in the dim light
Collides with the darkness of the entire world. A hopeful look, you know, you know.
An endless enthusiasm, we know, we know.
Even forgotten by the whole world, I'll still exist,
Obsessed with your bright moon-like appearance (Okay!) Yeah, gimme that nectar
To escape from the hazy night and the thirst for loneliness.
Gimme that nectar.
Gimme that, gimme that, gimme that (Whoo!)
Gimme that nectar
To disperse the black clouds in an instant and clear see the moon in my heart.
Gimme that nectar.
Gimme that, gimme that, gimme that! (Yeah!) The moon hanging in the skies of the past and future
Has illuminated hundreds of millions of nights.
Let the moonlight lead me to you! Yeah, gimme that nectar
To escape from the hazy night and the thirst for loneliness.
Gimme that nectar.
Gimme that, gimme that, gimme that (Yeah, yeah, yeah!)
Gimme that nectar
To disperse the black clouds in an instant and clear see the moon in my heart.
Gimme that nectar (Yeah, yeah!)
Gimme that, gimme that, gimme that! (Whoo! Yeah!) Dancing in the moonlight alone, alone
Until the end of time.
Gimme that, gimme that, gimme that (Yeah!)
Dancing in the moonlight alone, alone.
Dancing forever under the moonlight.
Gimme that, gimme that, gimme that! ",SindArytiy,https://lyricstranslate.com/en/translator/sindarytiy
43,Isabelle Huang,https://lyricstranslate.com/en/isabelle-huang-lyrics.html,风月 (fēng yuè),https://lyricstranslate.com/en/%E9%A3%8E%E6%9C%88-breeze-and-moonlight.html,"脱掉漂亮却磨脚的高跟鞋
锁门关灯背对喧哗的世界
素净一张脸收敛了眉眼
锦衣夜行过春天 未完成的恋情停在回车键
还挂心的人像风筝断了线
说过的再见
也就再也没有见 笑里融的甜 泪里裹的咸
不是缘就是劫
男人追新鲜 女人求安全
不过人性弱点 开始总是深深切切心心念念你情和我愿
然后总有清清浅浅挑挑拣拣你烦和我嫌
最终总会冷冷淡淡星星点点你厌和我怨
爱风月无边引人入胜的悬念 笑里融的甜 泪里裹的咸
不是缘就是劫
男人追新鲜 女人求安全
不过人性弱点 开始总是深深切切心心念念你情和我愿
然后总有清清浅浅挑挑拣拣你烦和我嫌
最终总会冷冷淡淡星星点点你厌和我怨
爱风月善变荆棘丛生的恩典 再过三五年
等事过境迁
会放下吗仍在纠结的牵连
从细枝末节
到心头余孽
摆不平的搞不定的全都交给时间 最难抵挡耳边的风眼底的月是人都难免
最难消解昨夜长风当时明月此事古难全
点了一支人去楼空缱绻事后会寂寞的烟
爱一场风月岁月里惊鸿一瞥
你就是风月 是心事的临与别 ","Took off my high heels which are both chic and tight.
Locked the door, turned off the light, my back against the noisy world.
Washed off all my makeup to look less pompous.
Put on my best clothes at night to pass the spring. I can't hit the ""Enter"" key to finish our love story.
You're like a kite cut off from its cord linked to my heart.
We said good-bye,
And we've never met again. The sweetness melted in the smile and the saltiness wrapped up in tears
Are either fate for us to fall in love or pitfalls.
Men look for fresh sensations and women rich companions.
Those are just the weaknesses in human nature. Deep affection, constant yearning for each other and shared belief in the relationship, usually found at the beginning,
Turn into reduced interaction and finding fault with each other later,
And end up as total indifference and mutual hate.
Love, the breeze and the moonlight without boundaries, is a fascinating thriller. The sweetness melted in the smile and the saltiness wrapped up in tears
Are either fate for us to fall in love or pitfalls.
Men look for fresh sensations and women rich companions.
Those are just the weaknesses in human nature. Deep affection, constant yearning for each other and shared belief in the relationship, usually found at the beginning,
Turn into reduced interaction and finding fault with each other later,
And end up as total indifference and mutual hate.
Love, the breeze and the moonlight that don't last long, is a grace strewed with thorns. After three or five years,
When everything has become the past,
Will I stop thinking about you with a muddled mind?
From every little detail
To the remnants of my heart,
I'll leave all that I can't settle to time. For any human being, the breeze beside the ears and the moonlight in the eyes are the hardest to resist.
And the breeze and the moonlight that night are always the hardest for one to forget.
I lit a cigarette in loneliess now that our romance has run its course and you're gone.
Love, the breeze and the moonlight, is a fantastic view of our life.
You're the breeze and the moonlight.
You're the one I greeted and said good-bye to. ",lakoje,https://lyricstranslate.com/en/translator/lakoje
44,Victor Wong,https://lyricstranslate.com/en/victor-wong-lyrics.html,我以為 (Wo Yiwei),https://lyricstranslate.com/en/wo-yiwei-%E6%88%91%E4%BB%A5%E7%82%BA-i-thought.html,"妳曾说不想有天让我知道妳对他有那么好
妳說会懂我的失落不是靠宽容就能够解脱 我以为我出现的时候刚好妳和他正说要分开
我以为妳己对他不再期待不纵容他再给妳伤害 我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生 我以为终究妳会慢慢明白他的心已不在妳身上
我的关心妳依然无动于衷我的以为只是我以为 我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生 他让妳红了眼眶　妳却还笑着原谅
原来妳早就想好妳要留在谁的身旁
我以为我够坚强　却一天天的失望
少给我一点希望　希望就不是奢望 我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生 他让妳红了眼眶　妳却还笑着原谅
原来妳早就想好妳要留在谁的身旁
我以为我够坚强　却输得那么绝望
少给我一点希望　希望就不是奢望 ","You said you didn't want to let me know that you were good to him
You said you could understand my disappointment but it couldn't be relieved only with lenience. I thought I had showed up in a good time,you and he were about to separate
I thought you no longer had expectations from him,you wouldn't let him hurt you again. I thought that my softness would give you the whole universe,I thought I could try and fill your emotional gap .
I was concentrating on being next to you so I was making up for all his mistakes .Perhaps I was so naive to think that a miracle could happen. I thought that you would slowly realize that his heart wasn't next to you.
You don't care about my concerns,my thought is only my thought I thought that my softness would give you the whole universe,I thought I could try and fill your emotional gap .
I was concentrating on being next to you so I was making up for all his mistakes .Perhaps I was so naive to think that a miracle could happen. He made your eyes red*,but you still forgave him smilingly
All along you knew who you wanted to be next to
I thought I was strong enough but day by day was just a disappointment,
If you had given me less hope,I would have high hopes. I thought that my softness would give you the whole universe,I thought I could try and fill your emotional gap .
I was concentrating on being next to you so I was making up for all his mistakes .Perhaps I was so naive to think that a miracle could happen. ",infiity13,https://lyricstranslate.com/en/translator/infiity13
45,F.I.R.,https://lyricstranslate.com/en/fir-lyrics.html,我们的爱 (Wǒ men de ài),https://lyricstranslate.com/en/%E6%88%91%E4%BB%AC%E7%9A%84%E7%88%B1-our-love-our-love.html,Mead,https://lyricstranslate.com/en/translator/mead,,
46,Jackson Wang,https://lyricstranslate.com/en/jackson-wang-lyrics.html,一个人 Alone (yī gè rén Alone),https://lyricstranslate.com/en/y%C4%AB-g%C3%A8-r%C3%A9n-alone-alone.html,"拉過無數遍的鈎
還是一個人在走
聽過無數遍的話
對我說過的會實現嗎
Already know
時間過的太快
You think I don't know what is right
可以接受傷害
可以接受失敗
I can just let it go 腳步一路走在黑暗裡
Walking all Alone
182 I feel my Enemies
但我繼續走 這一路上就我一個人
雖然經常覺得有點冷
已經習慣自己一個人
每次趴在地上相信
I can walk again
這一路上就我一個人
雖然心裡覺得有點疼
已經習慣自己一個人
每次趴在地上相信
I can walk again 燒的沒什麼感覺
自己的影子也說累了
面對一切但還是快樂
有天我不在
希望還有人記得
開始慢慢的接受
也許你喜歡的不是我
屬於我的不會放手
冷漠的離開就走 腳步一路走在黑暗裡
Walking all Alone
182 I feel my Enemies
但我繼續走 這一路上就我一個人
雖然經常覺得有點冷
已經習慣自己一個人
每次趴在地上相信
I can walk again
這一路上就我一個人
雖然心裡覺得有點疼
已經習慣自己一個人
每次趴在地上相信
I can walk again ","Pull the hook many times
I'm still walking alone
Heard this many times
Will all those words come true?
Already know
Time flies very quickly
You think I don't know what is right
I can take harm
I can accept failure
I can just let it go Walking in the dark
Walking alone
182, I can feel my enemies
But I keep on walking I'm alone on the way
Although I often freeze
I'm used to being alone all the time
Every time I lie on the ground I believe
I can walk again
I'm alone on the way
I feel a little pain
But I'm used to being alone
Every time I lie on the ground I believe
I can walk again Nothing to burn
My own shadow said I needed rest
Face all problems, but still happy
One day i'm leaving
Hope someone remembers
Start taking slowly
Maybe you don't like me
I won't let go
I will leave indifferently Walking in the dark
Walking alone
182, I feel my enemies
But I keep on walking I'm alone on the way
Although I often freeze
I'm used to being alone all the time
Every time I lie on the ground I believe
I can walk again
I'm alone on the way
I feel a little pain
But I'm used to being alone
Every time I lie on the ground I believe
I can walk again ",SimplyStar,https://lyricstranslate.com/en/translator/simplystar
47,5566,https://lyricstranslate.com/en/5566-lyrics.html,我難過 (Wǒ nán guò),https://lyricstranslate.com/en/wo-nanguo%E6%88%91%E9%9B%A3%E9%81%8E-im-upset.html,infiity13,https://lyricstranslate.com/en/translator/infiity13,,
48,Li Rong Hao,https://lyricstranslate.com/en/ronghao-li-lyrics.html,喜剧之王 (King of Comedy),https://lyricstranslate.com/en/king-comedy-xi-ju-zhi-wang-%E5%96%9C%E5%89%A7%E4%B9%8B%E7%8E%8B-king-comedy.html,"我看著颗猕猴桃
眼泪突然被引爆
我可不是可不是 特别爱闹
这叫做这叫做 心灵感召
不信你问李清照  我天生不爱炫耀
却太多艺术细胞
我谈的情拍的拖 也许很少
中的枪挨的刀 受的煎熬
华丽得无法低调 为什么全世界的恋 我都失一遍
为所有的悲剧 当特约演员
我伤的断肠 我哭得夸张 像一套港产片
为何普天下的泪 我先流一遍
市面上的纸巾 都由我代言
站在我旁边 你不算可怜
这也是种贡献 被分手的那一秒
我疯狂往海边跑
你有什么资格说 我很无聊
你那次临著雨
失控咆啸 廉价小说那一套 为什么全世界的恋 我都失一遍
为所有的悲剧 当特约演员
我伤的断肠 我哭得夸张 像一套港产片
为何普天下的泪 我先流一遍
市面上的纸巾 都由我代言
站在我旁边 你不算可怜
这也是种贡献 啦啦啦啦 啦啦啦 啦啦啦啦 每一天都活在 电影里面
每一天都活在 小说里面
每一天都活在 K歌里面
每一天都活在 MV里面 这世界本来就是场 真人秀表演
实在难避免
幕揭开全世界的恋 我都失一遍
为所有的悲剧当特约演员
我伤的断肠 我哭得夸张 只为了红几年 ","I look at a kiwi
and suddenly burst into tears
I’m not someone,not someone who particularly loves to make a fuss
This is called, this is called my spirit being moved
If you don’t believe me, you can ask Li Qingzhao 1 I was never someone who loved to show off,
but I had too many art cells in my body
The romances I’ve had, and dates I’ve been to, may be few
But the shots that went through me, knives that hitched me,
the sufferings I’ve had, are too gorgeous to be overlooked Why must I lose all the love in this world at least once
And be a special guest star to all the tragedy
My heart gets broken, I cry so hard, just like in a Hong Kong film
Why must I be the first to cry all the tears in the world
And be the endorser for tissues in the market
Next to me, you’re not pathetic,
this is also a kind of contribution The second you broke up with me,
I ran hysterically towards the ocean
What right have you to say that I am boring
That time you went mad in the pouring rain,
was like something taken out of cheap novel Why must I lose all the love in this world at least once
And be a special guest star to all the tragedy
My heart gets broken, I cry so hard, just like in a Hong Kong film
Why must I be the first to cry all the tears in the world
And be the endorser for tissues in the market
Next to me, you’re not pathetic,
this is also a kind of contribution Lalalalalala lalala lalala Living in the movies every day
Living in the novels every day
Living in the karaoke music every day
Living in the music videos every day This world has always been a live performance anyway,
a performance that’s unavoidable
I lose all the love in the world the curtains open to at least once
And be a special guest star to all the tragedy
My heart gets broken, I cry so hard, just to be popular for a few years ",infiity13,https://lyricstranslate.com/en/translator/infiity13
