,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
16,Xiao Zhan,https://lyricstranslate.com/en/xiao-zhan-lyrics.html,光点 (SPOTLIGHT / MADE TO LOVE),https://lyricstranslate.com/en/spotlight-made-love-spotlight-made-love.html,"相信自己的直觉
从未曾改变
最初的那张脸
经历多少次更迭
太多无法预言
安静跨越 迎接未来不管多遥远
用特写放大着每一天
每一刻都要燃烧沸点 That we’ve got one life one world
So let’s come together
We’ll weather the storm
A rain of colors Look up to the sky
We’re all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love 散落着的彩笔 空白的画面
依旧在那边
Then I would
Oh yes I would
用笔描绘现实与回忆的关联
Then I would
Trust me I would 有过超越极限的瞬间
经历过自己的改变
走过的痕迹变成光点 That we’ve got one life one world
So let’s come together
We’ll  weather the storm
A rain of colors Look up to the sky
We’re all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love 生命  渺小不可思议
生活  绝不轻易放弃
眺望  做最真的自己 OH YEAH~
明天  无论是雨或晴
拥抱  让爱更有意义
世界  带着爱去前进 OH~ Cause we’ve got one life one world
So let’s come together
We’ll  weather the storm
A rain of colors Look up to the sky
We’re all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love
We are made to love ","Believe in your intuition
It stands unchanged
That face from the beginning
Withstood countless change
The world is unpredictable
Quietly crossing over Embracing the future no matter how far
Scrutinizing everyday via special lens
Every moment with passion blazing That we've got one life one world
So let's come together
We'll weather the storm
A rain of colors Look up to the sky
We're all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love The scattered crayons, the fragmented, blank world
Remains there
Then I would
Oh yes I would
Doodle the bridge between reality and memories
Then I would
Trust me I would Pushing beyond the limits
Experience change in myself
These footprints have become the spotlight That we've got one life one world
So let's come together
We'll weather the storm
A rain of colors Look up to the sky
We're all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love Life is unimaginably small
Living cannot be forgone easily
Striving to become my truest self, oh yeah~
Tomorrow, be it rain or shine
Let us give love more meaning
The world charging forward with love, oh~ Cause we’ve got one life one world
So let’s come together
We’ll weather the storm
A rain of colors Look up to the sky
We’re all made of shooting stars We are made to love WOO OH~
We are made to love WOO OH~
We are made to love WOO OH~
We are made to love
We are made to love
We are made to love ",Raenlyn,https://lyricstranslate.com/en/translator/raenlyn
17,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,Mojito,https://lyricstranslate.com/en/mojito-mojito.html-4,"麻烦给我的爱人来一杯 Mojito
我喜欢阅读她微醺时的眼眸
而我的咖啡
糖不用太多
这世界已经因为她甜得过头 没有跟她笑容一样浓郁的雪茄
就别浪费时间介绍收起来吧
拱廊的壁画
旧城的涂鸦
所有色彩都因为她说不出话 这爱不落幕
忘了心事的国度
你所在之处
孤单都被征服 铁铸的招牌
错落着就像
一封封城市
献给天空的情书
当街灯亮起 Havana 漫步
这是世上最美丽的那双人舞 缤纷的老爷车跟着棕榈摇曳
载着海风私奔漫无目的
古董书摊漫着时光香气
我想上辈子是不是就遇过你
喧嚣的海报躺在
慵懒的阁楼阳台
而你是文学家笔下的那一片海 麻烦给我的爱人来一杯 Mojito
我喜欢阅读她微醺时的眼眸
而我的咖啡
糖不用太多
这世界已经因为她甜得过头 这爱不落幕
忘了心事的国度
你所在之处
孤单都被征服 铁铸的招牌
错落着就像
一封封城市
献给天空的情书
当街灯亮起 Havana 漫步
这是世上最美丽的那双人舞 铁铸的招牌
错落着就像
一封封城市
献给天空的情书
当街灯亮起 Havana 漫步
这是世上最美丽的那双人舞 ","Please give my lover a glass of mojito
I like reading her eyes when she's slightly drunk
And don't put too much
Sugar in my coffee
Coz' the world is oversweet for her If you don't have the cigar so mellow as her smile
Don't waste time for introduction
Murals of arcades
Graffiti in the old town
All colors have become mute for her The love will be never over
In the country free from worry
Wherever you are
Even solitude is conquered Iron signboards
Set up at random
Like love letters
From the city to the sky
As street lights are on, strolling in Havana
It's the most beautiful pas de deux of the world Iridescent classic cars swing with palms
Loading sea breezes, eloping aimlessly
Old book stalls giving off the fragrance of time
I wonder whether we've met in another life
Noisy posters lie on
The loft terrace in lethargy
As you're the sea in the litterateur's writing Please give my lover a glass of mojito
I like reading her eyes when she's slightly drunk
And don't put too much
Sugar in my coffee
Coz' the world is oversweet for her The love will be never over
In the country free from worry
Wherever you are
Even solitude is conquered Iron signboards
Set up at random
Like love letters
From the city to the sky
As street lights are on, strolling in Havana
It's the most beautiful pas de deux of the world Iron signboards
Set up at random
Like love letters
From the city to the sky
As street lights are on, strolling in Havana
It's the most beautiful pas de deux of the world ",Isaiah Chen,https://lyricstranslate.com/en/translator/isaiah-chen
18,88rising,https://lyricstranslate.com/en/88rising-lyrics.html,Midsummer Madness,https://lyricstranslate.com/en/midsummer-madness-midsummer-madness.html,BendersB,https://lyricstranslate.com/en/translator/bendersb,,
19,Youth with you,https://lyricstranslate.com/en/youth-you-lyrics.html,Yes! Ok!,https://lyricstranslate.com/en/yes-ok-yes-ok.html,"Yes! Ok! Yes! Ok! Yes! Ok!
这是一个秘密已做好决定
Tonight Tonight
用心去回应你给的真心 All right All right
不管多远的距离
越努力就越靠近
My my dream My my dream Hey!
青春有你的相遇
种下我们的约定
My my dream My my dream Hey! 你的目光为我撑腰（撑腰）
小小的我勇敢去闯（勇敢去闯） 用最好的模样
去最美的地方
要住进你的心里呀
约定吧！一起绽放！ Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! 出发！Ba La Ba La Ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! 多远都可以到达
和我一起追吧（OK） 不怕多远的距离
绝不放弃的坚定
My my dream My my dream HEY
青春有你的相遇
实现我们的约定
My my dream My my dream HEY 你的目光为我撑腰（撑腰）
小小的我勇敢去闯（勇敢去闯）
用最好的模样
去最美的地方
要住进你的心里呀
约定吧！一起绽放！ Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! 出发！Ba La Ba La Ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! 多远都可以到达
和我一起追吧（OK） Pick me!
和我一起吧！
Hey! Hey! Hey!
Pick me!
和我一起吧！
Hey! Hey! Hey!
Pick me! 你的目光为我撑腰（撑腰）
小小的我勇敢去闯（勇敢去闯）
用最好的模样
去最美的地方 要住进你的心里呀 约定吧！一起绽放！ Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! Chūfā ba la ba la ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! 多远都可以到达 和我一起追吧 Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok!
Hey! Hey! Hey! Pick me! Hey! Hey!
Yes! Ok! Yes! Ok!
Yes! Ok!
Yes! Ok!
Hey! Hey! Hey! Pick me! Hey! Hey!
Yes! Ok!
Yes! Ok! ","Yes! Ok! Yes! Ok! Yes! Ok!
It's a decision I secretly made
Tonight Tonight
I will repay your true heart with sincerity All right All right
No matter how far the distance is
The harder I try, the closer I get
My my dream My my dream Hey!
I encountered you in our youths
And we planted our promise
My my dream My my dream Hey! Your eyes give me support (support)
And little as I am, I'm brave enough to go (brave enough to go) I will put up my best look
To go to the most beautiful place
I am going to live in your heart
Let's make a deal! Blossom together! Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! Let's go! Ba La Ba La Ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! We can get there, no matter how far it is
Pursue it with me (OK) No matter how far away it is
We will never give up our steadfast decision
My my dream My my dream HEY
I encountered you in our youths
And we fulfill our deal
My my dream My my dream HEY Your eyes give me support (support)
And little as I am, I'm brave enough to go (brave enough to go)
I will put up my best look
To go to the most beautiful place
I am going to live in your heart
Let's make a deal! Blossom together! Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! Let's go! Ba La Ba La Ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! We can get there, no matter how far it is
Pursue it with me (OK) Pick me!
And come with me!
Hey! Hey! Hey!
Pick me!
And come with me!
Hey! Hey! Hey!
Pick me! Your eyes give me support (support)
And little as I am, I'm brave enough to go (brave enough to go)
I will put up my best look
To go to the most beautiful place  I am going to live in your heart Let's make a deal! Blossom together! Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! Let's go! Ba La Ba La Ba Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok! We can get there, no matter how far it is Pursue it with me  Yes! Ok!
Yes! Ok!
Yes! Ok!
Yes! Ok!
Hey! Hey! Hey! Pick me! Hey! Hey!
Yes! Ok! Yes! Ok!
Yes! Ok!
Yes! Ok!
Hey! Hey! Hey! Pick me! Hey! Hey!
Yes! Ok!
Yes! Ok! ",katycatp,https://lyricstranslate.com/en/translator/katycatp
20,Kris Wu,https://lyricstranslate.com/en/wu-yi-fan-kris-lyrics.html,天地 (Tiān dì),https://lyricstranslate.com/en/tian-di-%E5%A4%A9%E5%9C%B0-heaven-and-earth.html,"小时候的梦境里  oh 那时候的人们说
想要得到的太多 永远找不到尽头 ay 每个夜晚 在我座驾里
不知道飞驰了多少公里
路口太多 寻找目的地
太多的喧嚣只想要屏蔽
uh uh 在乎太多事情
困扰太多但从不逃避
你说你要抬起头 哦
路到尽头总会遇到下个路口 ay 不到最后不该轻易放手
我超速前行 打破所有格局 yeah 有些人说我有罪ye
破格的在道路上飞ye
他们想看我下坠ye
不知道我会流泪ye
下一个降落地
又是晴天霹雳
已站在至高地
我决不会放弃ye 江湖人说我不行
古人说路遥知马力
陪我走陪我闯天地
我从不将就我的命运 小时候的梦境里 oh 那时候的人们说  不想遵从那规矩 世界与我远离
有些事放心底 但是不会停止继续孤单前行
伤痛不在意 面对攻击我选择前进
有什么关系 反正到最后都我自己
不需你怜悯 不需要借口 什么玩意
别再玩把戏 ay ay uh uh  我耐心的说 你从来不懂 oh uh
无奈的我 错一步虎口 oh uh shoo ye
从今以后我不需更多勇气
我已知道我能战胜所有崎岖 yeah
江湖人说我不行
古人说路遥知马力
陪我走陪我闯天地
我从不将就我的命运 小时候的梦境里 oh  那时候的人们说
想要得到的太多 永远找不到尽头,
永远找不到尽头, 永远找不到尽头 江湖人说我不行
古人说路遥知马力
陪我走陪我闯天地
我从不将就我的命运 ","The people in my childhood dreams would say
If we desire too much, we'll never find the end, ay Every night, in my car
Not knowing how many kilometers I've sped
Too many junctions, looking for my destination
There's too much noise, I just want to shield myself
Uh, uh, caring for too many things
There's too many disturbances but I've never fled from it
You said that I've to keep my head up, oh
At the end of the road always lies another junction, ay If it's not the end then it's not time to let go
I speed ahead and break all the patterns, yeah Some say that I'm a sinner, ye
Breaking the rules, soaring on the road, ye
They wanna see me fall, ye
Not knowing that I'll shed tears, ye
The next landing place
Is once again a bolt from the blue
I'm already standing on the higher ground
There's no way I'll give up, ye People from all around said I wouldn't make it
Our forefathers said that distance tests a horse's stamina*
Walk with me, break through heaven and earth with me
I've never accepted my fate The people in my childhood dreams would say If I didn't want to obey those rules, the world would distance itself from me
Even if I hide some things in my heart, it won't stop my lonely journey forward
I don't care if I'm hurting, I'll still choose to march forward even if I'm attacked
Does it matter? After all, in the end, I only have myself
Don't need your pity, don't need excuses, what toys
Stop playing tricks, ay ay uh uh ""You've never understood"", I say patiently, oh, uh
If my hopeless self talks one wrong step I end up in the jaws of death*, oh, uh, shoo, ye
From today on, I don't need even more courage
'cuz I already know I'll triumph over the rough, yeah
People from all around said I wouldn't make it
Our forefathers said that distance tests a horse's stamina*
Walk with me, break through heaven and earth with me
I've never accepted my fate The people in my childhood dreams would say
If we desire too much, we'll never find the end, ay
We'll never find the end, never find the end People from all around said I wouldn't make it
Our forefathers said that distance tests a horse's stamina*
Walk with me, break through heaven and earth with me
I've never accepted my fate ",renneae,https://lyricstranslate.com/en/translator/renneae
21,Chen Li,https://lyricstranslate.com/en/%E9%99%B3%E7%B2%92-lyrics.html,易燃易爆炸 (Flammable and Explosive),https://lyricstranslate.com/en/%E6%98%93%E7%87%83%E6%98%93%E7%88%86%E7%82%B8-flammable-and-explosive-flammable-and-explosive.html,LesiaYun,https://lyricstranslate.com/en/translator/lesiayun,,
22,Z.TAO,https://lyricstranslate.com/en/ztao-lyrics.html,Collateral Love,https://lyricstranslate.com/en/collateral-love-collateral-love.html-0,"现在的我有些狼狈
只因为你的一句话
今天吻你时的 kiss
成为 我今后的回忆 说一万个对不起
我的心也不会再变
也许我们就不应该开始
这个错误的选择 你根本不值得我爱
我不过就是你手里的一张纸牌
对不起我不允许悔牌
对不起我不允许悔牌 Oh oh
Girl, I used to believe in love
Oh 即使你已离我而去
Now 我要继续寻找
寻找那份稀少真挚的爱
Collateral love 你的离开让我从梦中醒来
现在你已不重要
我会让你后悔
我会让你后悔
Collateral love 现在的我有些狼狈
只因为你的一句话
今天吻你时的 kiss
成为 我今后的回忆 说一万个对不起
我的心也不会再变
也许我们就不应该开始
这个错误的选择 Oh oh
Girl, I used to believe in love
Oh 即使你已离我而去
Now 我要继续寻找
寻找那份稀少真挚的爱
Collateral love 你的离开让我从梦中醒来
现在你已不重要
我会让你后悔
我会让你后悔
Collateral love ","The present me is in a great confusion
only because of your words
when I kissed you today, that kiss
will become my memory from now on Say a thousand ""sorry""
my heart won't change
maybe we shouldn't have begun
this is a wrong choice You are not worth my love
I am nothing more than a piece of a playing card in your hand
I'm sorry I don't allow regrets
I'm sorry I don't allow regrets Oh oh
Girl, I used to believe in love
Oh even if you have already left me
Now I will continue to search
to search for that sparse and genuine love
Collateral love Your leave woke me up from the dream
now you are not important
I will make you regret this
I will make you regret this
Collateral love The present me is in a great confusion
only because of your words
when I kissed you today, that kiss
will become my memory from now on Say a thousand ""sorry""
my heart won't change
maybe we shouldn't have begun
this is a wrong choice Oh oh
Girl, I used to believe in love
Oh even if you have already left me
Now I will continue to search
to search for that sparse and genuine love
Collateral love Your leave woke me up from the dream
now you are not important
I will make you regret this
I will make you regret this
Collateral love ",infiity13,https://lyricstranslate.com/en/translator/infiity13
23,Kris Wu,https://lyricstranslate.com/en/wu-yi-fan-kris-lyrics.html,贰叁 [Eternal Love] (Èr sān),https://lyricstranslate.com/en/eternal-love-%E8%B4%B0%E5%8F%81-eternal-love-two-three.html,"空庭雨飄落 花凋零落寞
仿佛雲也飄過
如果來世還能把你放心海
像大海對魚說的話
故事說兩三句就散了
也許事與願違呀
如今風花雪月沒有她
該如何刻畫你模樣 初雪飄過風吹霜
是否能夠給我一次機會重來呀
紅顏笑他把酒醉今朝
如夢初醒忘掉 雨落下感傷
雨落下的那個夜晚月無瑕
提起筆刻畫那兩三劃
只為了能夠封存你的模樣 你對我說 只想簡單生活
所以我說 未來我都想過
我的生活沒有你如此落魄
我也瞭解我有時玩得過火 Oh nah 我知道你的看法
Oh nah 我只想讓你知道
Nahnah 你隨時可以依靠
不忍看著你煎熬
所以開始裝著不想你
我選擇逃避太無力
我從沒想過與你分離 我想你
願放下所有一切重來 我愛你
是不是輸了一切也無法挽回你 初雪飄過風吹霜
是否能夠給我一次機會重來呀
紅顏笑他把酒醉今朝
如夢初醒忘掉 雨落下感傷
雨落下的那個夜晚月無瑕
提起筆刻畫那兩三劃
只為了能夠封存你的模樣 不想那命運如此蹉跎 像註定與你錯過
我的世界快墜落 Oh 曇花一現凋落
所以說的那麼多 只是無措
一切已早有結果
你就是想要離開我 ye 告訴我別打擾了抱歉 我卻
可不可以給我一次機會 你卻
讓我歇斯底里心如刀割感覺 oh wu
走了以後世界跌入深淵
我再也沒有對時間流逝的概念
也還沒來得及對你說一句再見
總覺得我還欠你最後一聲抱歉
Aw nah ye 以後身邊不再有她 ye
沒有我你是否害怕
Nahnah yeye 能不能挽回那曾經的年少 初雪飄過風吹霜
是否能夠給我一次機會重來呀
紅顏笑他把酒醉今朝
如夢初醒忘掉 我不想說 我不想躲
從沒想過走出你的世界
就算再多 別的過客
我也再不想離開你的世界 ","The rain fell in the desert garden. Flowers lonely wither.
And similar clouds float across the sky.
If in your next life you could trust the sea
Like the sea talking to fish.
The story broke off after two or three sentences.
Maybe events don't happen the way you want.
And now love is hopeless.
How should I portray your appearance? The first snow whirls in the frosty wind.
Can you give me another chance to start all over again?
Now he is intoxicated by the smile of a beautiful woman,
As if he had just woken up from a dream and forgot everything. The rain fell sadly.
During the rain, this night moon is flawless.
I raise the brush and carve two or three strokes
Just portray your appearance. You told me you just wanna live a simple life.
So I said I thought about the future.
My life without you is so downhearted.
I also realized that sometimes I play with fire. Oh nah! I know what you think about it.
Oh nah! I just want you to know.
Nahnah! You can always count on me.
I can't bear to see you suffer.
So I began to pretend not to think of you.
Better I’ll escape completely powerless.
I never wanted to part with you. I miss you.
I want to let go of everything and start all over again. I love you.
I really lost everything and can’t bring you back? The first snow whirls in the frosty wind.
Can you give me another chance to start all over again?
Now he is intoxicated by the smile of a beautiful woman,
As if he had just woken up from a dream and forgot everything. The rain fell sadly.
During the rain, this night moon is flawless.
I raise the brush and carve two or three strokes
Just portray your appearance. I don't wanna lose my fate vainly. It's like I'm doomed to miss you.
My world is quickly fall apart. Oh, it's so short-lived.
Therefore, so many words. However, I'm helpless.
The result has long been known:
You just wanna leave me, ye. Tell me to leave you alone and that you're regret. But I...
Can you give me a chance? But you
Make me hysterical. I feel like I'm heartbroken, oh wu.
You are gone, and my world has fallen into the abyss.
I no longer have a sense of time.
And I haven't had time to say goodbye.
I always feel that I should apologize to you for the last time.
Aw nah ye But after that, she is no longer by my side, ye.
Are you scared without me?
Nahnah yeye Is it possible to return to former youth? The first snow whirls in the frosty wind.
Can you give me another chance to start all over again?
Now he is intoxicated by the smile of a beautiful woman,
As if he had just woken up from a dream and forgot everything. I don't wanna talk. I don't wanna hide anything.
I never wanna get out of your world.
Even if there will be many other wanderers
I don't wanna leave your world. ",SindArytiy,https://lyricstranslate.com/en/translator/sindarytiy
24,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,晴天 (Qing Tian),https://lyricstranslate.com/en/qing-tian-fine-day.html,"故事的小黄花
从出生那年就飘着
童年的荡秋千
随记忆一直晃到现在 ㄖㄨㄟ　ㄙㄡ　ㄙㄡ　ㄒ一　ㄉㄛ　ㄒ一　ㄌㄚ　ㄙㄡ
ㄌㄚ　ㄒ一　ㄒ一　ㄒ一　ㄒ一　ㄌㄚ　ㄒ一　ㄌㄚ　ㄙㄡ 吹着前奏望着天空 我想起花瓣试着掉落 为你翘课的那一天
花落的那一天
教室的那一间
我怎么看不见
消失的下雨天
我好想再淋一遍
没想到失去的勇气我还留着
好想再问一遍
你会等待还是离开 刮风这天
我试过握着你手
但偏偏
雨渐渐
大到我看你不见
还要多久
我才能在你身边
等待放晴的那天
也许我会比较好一点
从前从前
有个人爱你很久
但偏偏
风渐渐
把距离吹得好远
好不容易
又能再多爱一天
但故事的最后 你好像还是说了拜拜 ","The spring flower of the story
Floats from that year when it was born
Swinging on a swing in childhood
Following memories always swaying till now ruay sou sou si dou si
la sou la si si si si la si la sou Playing the prelude, watching the sky, I remember the petal trying to flop That day when I skipped class for you
That day when flowers fall
That classroom
How come I couldn't see
The disappeared rainy sky?
I really want to be drenched again
Never thought that I still keep the courage that I have lost
Really want to ask again
Will you wait or leave? This day of the typhoon
I tried to hold onto your hand
But yet
Rain gradually
Heavy to the point that I cannot see you
How much longer
Before I can be at your side?
Waiting for that day when it clears up
Maybe I will be a bit better
In the past, in the past
There was someone who loved you for a long time
But yet
Wind gradually
Blows the distance really far apart
Not very easily
Once again be able to love a day more
But the end of the story it seems like you still said bye-bye ",ai-ti-amo,https://lyricstranslate.com/en/translator/ai-ti-amo
25,Luhan,https://lyricstranslate.com/en/lu-han-%E9%B9%BF%E6%99%97-lyrics.html,咖啡 [Coffee] (Kā fēi),https://lyricstranslate.com/en/coffee-%E5%92%96%E5%95%A1-k%C4%81f%C4%93i-coffee.html,"我想要杯咖啡
拍拍肩上的灰
This world is crazy
I'm feeling lazy
给我一杯咖啡 咖啡 赶不走灰色乌云
就带上墨镜 oh
给天空加个滤镜
保持心情 eh oh
放慢节奏 跟着点头
双手插兜 晃晃悠悠 今天别找我开会
冰美式再续一杯
Nothing here can ruin my vibe
情侣在忙着约会
屋顶夏日是绝配
没人在乎我是谁 我想要杯咖啡
拍拍肩上的灰
This world is crazy
I'm feeling lazy
给我一杯咖啡 咖啡 给我续杯咖啡 ye
这Feelin 着实让人陶醉 ye
也许有点想入非非 ye
试着放下所有防备 感受着
蔚蓝的天空
仿佛在太空中翱游
头脑都放空
就享受这一刻微风迎面吹拂着 咖啡店
忘记时间
微微醺
过眼云烟 所有困扰的烦恼和想法
绕道行驶也许就有了办法
别去纠结别人决定和看法
来杯冰美式出发 白日梦里看风景
沿着街贴地飞行
松开绷紧的神经
扔掉随时的完美
冰美式再续一杯
Nothing here can ruin my vibe 我想要杯咖啡
拍拍肩上的灰
This world is crazy
I'm feeling lazy
给我一杯咖啡 咖啡 一杯冰咖啡
我只想要一杯冰咖啡
我只想要一杯冰咖啡
我只想要一杯冰咖啡
我只想要 ","I want a cup of coffee
Dust of the dirt on my shoulders
This world is crazy
I’m feeling lazy
Give me a cup of coffee, coffee Cannot drive away grey clouds
Then put on sunglasses oh
Add a filter to the sky
And maintain your mood oh
Slowing down the tempo, follow the nodding
Both hands in pockets, swinging from side to side Don’t look for me in a meeting today
Refill another cup of coffee
Nothing here can ruin my vibe
Couples are busy dating
Rooftop and summer are the best match
No one cares who I am I want a cup of coffee
Dust of the dirt on my shoulders
This world is crazy
I’m feeling lazy
Give me a cup of coffee, coffee Refill me a cup of coffee ye
This feeling is truly enchanting ye
Maybe a little in paradise ye
Try to lay down your guard Feel the
Blue sky
Like soaring in the galaxy
Space out your mind ye
Enjoy this moment of soft breeze  Coffee shop,
Forgetting time
Tipsy as if passing through clouds
As transient as a fleeting cloud; as floating as fleeting smoke and passing clouds - ephemeral All troubles and thoughts
Taking a detour will maybe find a way
Don ‘t entangle with other people’s decisions and thoughts
Grab a cup of Americano and get started Looking at the scenery in daydream
Following the road to fly
Letting go of tightened nerves
Throw away the perfection at any time
Refill another cup of Americano
Nothing here can ruin my vibe I want a cup of coffee
Dust of the dirt on my shoulders
This world is crazy
I’m feeling lazy
Give me a cup of coffee, coffee I want a cup of coffee
I only want a cup of ice coffee
I only want a cup of ice coffee
I only want a cup of ice coffee
I only want... ",fkuwano,https://lyricstranslate.com/en/translator/fkuwano
26,Eternal Love (OST),https://lyricstranslate.com/en/eternal-love-ost-lyrics.html,涼涼 (Liáng liáng),https://lyricstranslate.com/en/%E6%B6%BC%E6%B6%BC.html,"入夜漸微涼 繁花落地成霜
你在遠方眺望 耗盡所有暮光
不思量 自難相忘 夭夭桃花涼 前世你怎舍下
這一海心茫茫 還故作不痛不癢不牽強
都是假象 涼涼夜色 爲你思念成河
化作春泥 呵護著我
淺淺歲月 拂滿愛人袖
片片芳菲 入水流 涼涼天意 瀲灩一身花色
落入凡塵 傷情著我
生劫易渡 情劫難了
折舊的心 還有幾分前生的恨
還有幾分
前生的恨 也曾鬓微霜 也曾因你回光
悠悠歲月漫長 怎能浪費時光
去流浪
(去流浪)
去換成長 灼灼桃花涼 今生愈漸滾燙
一朵已放心上 足夠三生三世背影成雙
(背影成雙)
在水一方 涼涼夜色 爲你思念成河
化作春泥 呵護著我
淺淺歲月 拂滿愛人袖
片片芳菲 入水流 涼涼天意 潋滟一身花色
落入凡塵 傷情著我
生劫易渡 情劫難了
折舊的心 還有幾分前生的恨 涼涼三生三世 恍然如夢
須臾的年 風乾淚痕
若是回憶 不能再相認
就讓情分 落九塵 涼涼十里 何時還會春盛
又見樹下 一盞風存
落花有意 流水無情
別讓恩怨愛恨 涼透那花的純
吾生願 牽塵 ","Z：
The night becomes chilly and the fallen flowers become frost.
You overlook afar and use up the time.
How can you forget when you keep thinking of it?
Y：
The peach blossoms are chilly. How can you let go of our memory in the previous life and pretend to be painless?
It is unreal. Z：
I think of you on the chilly nights.
The memories become the spring mud to cherish me.
Y：
The peach blossoms have dropped in your clothes.
Then they have dropped into the river. Z：
The chilly weather has dropped peach blossoms in my clothes.
I think of the memory and it hurts me again.
Y：
It is easy to overcome death but not love.
In my broken heart, there is still some hatred from the previous life.
There is still some
Z+Y：
hatred from the previous life. Z：
My hair has turned white for you and I have died for you.
But the period is so long. How can I use up the time
wandering
Y：
wandering
Z：
to restart my life? Y：
The chilly peach blossoms become hotter in this life.
It is already enough for us to stay together for three lives.
Z：
Our back views are shone
Y：
in the waterside. Z：
I think of you on the chilly nights.
The memories become the spring mud to cherish me.
Y：
The peach blossoms have dropped in your clothes.
Then they have dropped into the river. Z：
The chilly weather has dropped peach blossoms in my clothes.
I think of the memory and it hurts me again.
Y：
It is easy to overcome death but not love.
In my broken heart, there is still some hatred from the previous life. Z：
Passing three chilly lives is just like a dream.
These years have already dried my tears.
Y：
If you don't want to think of me,
just forget it.
Z：
When will the peach blossoms open again?
I see you standing under the tree.
Y：
If it is just my unrequited love,
I will not ruin your life again.
Z+Y：
I want to be with you forever. ",secantt,https://lyricstranslate.com/en/translator/secantt
27,Escape Plan ,https://lyricstranslate.com/en/escape-plan-lyrics.html,夜空中最亮的星 (Yè kōng zhōng zuì liàng de xīng),https://lyricstranslate.com/en/%E5%A4%9C%E7%A9%BA%E4%B8%AD%E6%9C%80%E4%BA%AE%E7%9A%84%E6%98%9F-brightest-star-night-sky.html,"夜空中最亮的星，能否听清
那仰望的人，心底的孤独和叹息
夜空中最亮的星，能否记起
曾与我同行，消失在风里的身影 我祈祷拥有一颗透明的心灵
和会流泪的眼睛
给我再去相信的勇气
越过谎言去拥抱你 每当我找不到存在的意义
每当我迷失在黑夜里
夜空中最亮的星
请指引我靠近你 夜空中最亮的星，是否知道
曾与我同行的身影，如今在哪里
夜空中最亮的星，是否在意
是等太阳升起，还是意外先来临 我宁愿所有痛苦都留在心里
也不愿忘记你的眼睛
给我再去相信的勇气
越过谎言去拥抱你 每当我找不到存在的意义
每当我迷失在黑夜里
夜空中最亮的星
请照亮我前行 我祈祷拥有一颗透明的心灵
和会流泪的眼睛
给我再去相信的勇气
越过谎言去拥抱你 每当我找不到存在的意义
每当我迷失在黑夜里
夜空中最亮的星
请照亮我前行 夜空中最亮的星，能否听清
那仰望的人，心底的孤独和叹息 ","The brightest star in the night sky, can you hear clearly
the solitude and sighing on the bottom of the heart of that person who looks up at you
The brightest star in the night sky, can you remember
the shadows once alongside me on my way which disappeared in the winds I pray for a transparent soul
and eyes that know how to shed tears
Give me the courage to believe again
and cross the lies to embrace you Whenever I can't find the meaning of existence
whenever I lose myself in the dark night
the brightest star in the night sky
please show me how to approach you The brightest star in the night sky, do you know
where they are, the shadows once alongside me on my way
The brightest star in the night sky, do you care
that bad luck might come before the sunrise I would rather leave all the pain in my heart
than forget your eyes
Give me the courage to believe again
and cross the lies to embrace you Whenever I can't find the meaning of existence
whenever I lose myself in the dark night
the brightest star in the night sky
please light my way as I progress I pray for a transparent soul
and eyes that know how to shed tears
Give me the courage to believe again
and cross the lies to embrace you Whenever I can't find the meaning of existence
whenever I lose myself in the dark night
the brightest star in the night sky
please light my way as I progress The brightest star in the night sky, can you hear clearly
the solitude and sighing on the bottom of the heart of that person who looks up at you ",lakoje,https://lyricstranslate.com/en/translator/lakoje
